,ruido,frec_obs,periodo,n_seg,n_meses,ok
167,0.0,28,180,20,12,True
168,0.0,28,210,20,3,True
169,0.0,28,210,20,6,True
170,0.0,28,210,20,9,True
171,0.0,28,210,20,12,True
172,0.0,28,240,20,3,True
173,0.0,28,240,20,6,True
174,0.0,28,240,20,9,True
175,0.0,28,240,20,12,True
176,0.0,28,270,20,3,True
177,0.0,28,270,20,6,True
178,0.0,28,270,20,9,True
179,0.0,28,270,20,12,True
180,0.0,28,300,20,3,True
181,0.0,28,300,20,6,True
182,0.0,28,300,20,9,True
183,0.0,28,300,20,12,True
184,0.0,28,330,20,3,True
185,0.0,28,330,20,6,True
186,0.0,28,330,20,9,True
187,0.0,28,330,20,12,True
188,0.0,28,360,20,3,True
189,0.0,28,360,20,6,True
190,0.0,28,360,20,9,True
191,0.0,28,360,20,12,True
192,0.1,7,30,20,3,True
193,0.1,7,30,20,6,True
194,0.1,7,30,20,9,True
195,0.1,7,30,20,12,True
196,0.1,7,60,20,3,True
197,0.1,7,60,20,6,True
198,0.1,7,60,20,9,True
199,0.1,7,60,20,12,True
200,0.1,7,90,20,3,True
201,0.1,7,90,20,6,True
202,0.1,7,90,20,9,True
203,0.1,7,90,20,12,True
204,0.1,7,120,20,3,True
205,0.1,7,120,20,6,True
206,0.1,7,120,20,9,True
207,0.1,7,120,20,12,True
208,0.1,7,150,20,3,True
209,0.1,7,150,20,6,True
210,0.1,7,150,20,9,True
211,0.1,7,150,20,12,True
212,0.1,7,180,20,3,True
213,0.1,7,180,20,6,True
214,0.1,7,180,20,9,True
215,0.1,7,180,20,12,True
216,0.1,7,210,20,3,True
217,0.1,7,210,20,6,True
218,0.1,7,210,20,9,True
219,0.1,7,210,20,12,True
220,0.1,7,240,20,3,True
221,0.1,7,240,20,6,True
222,0.1,7,240,20,9,True
223,0.1,7,240,20,12,True
224,0.1,7,270,20,3,True
225,0.1,7,270,20,6,True
226,0.1,7,270,20,9,True
227,0.1,7,270,20,12,True
228,0.1,7,300,20,3,True
229,0.1,7,300,20,6,True
230,0.1,7,300,20,9,True
231,0.1,7,300,20,12,True
232,0.1,7,330,20,3,True
233,0.1,7,330,20,6,True
234,0.1,7,330,20,9,True
235,0.1,7,330,20,12,True
236,0.1,7,360,20,3,True
237,0.1,7,360,20,6,True
238,0.1,7,360,20,9,True
239,0.1,7,360,20,12,True
240,0.1,14,30,20,3,True
241,0.1,14,30,20,6,True
242,0.1,14,30,20,9,True
243,0.1,14,30,20,12,True
244,0.1,14,60,20,3,True
245,0.1,14,60,20,6,True
246,0.1,14,60,20,9,True
247,0.1,14,60,20,12,True
248,0.1,14,90,20,3,True
249,0.1,14,90,20,6,True
250,0.1,14,90,20,9,True
251,0.1,14,90,20,12,True
252,0.1,14,120,20,3,True
253,0.1,14,120,20,6,True
254,0.1,14,120,20,9,True
255,0.1,14,120,20,12,True
256,0.1,14,150,20,3,True
257,0.1,14,150,20,6,True
258,0.1,14,150,20,9,True
259,0.1,14,150,20,12,True
260,0.1,14,180,20,3,True
261,0.1,14,180,20,6,True
262,0.1,14,180,20,9,True
263,0.1,14,180,20,12,True
264,0.1,14,210,20,3,True
265,0.1,14,210,20,6,True
266,0.1,14,210,20,9,True
267,0.1,14,210,20,12,True
268,0.1,14,240,20,3,True
269,0.1,14,240,20,6,True
270,0.1,14,240,20,9,True
271,0.1,14,240,20,12,True
272,0.1,14,270,20,3,True
273,0.1,14,270,20,6,True
274,0.1,14,270,20,9,True
275,0.1,14,270,20,12,True
276,0.1,14,300,20,3,True
277,0.1,14,300,20,6,True
278,0.1,14,300,20,9,True
279,0.1,14,300,20,12,True
280,0.1,14,330,20,3,True
281,0.1,14,330,20,6,True
282,0.1,14,330,20,9,True
283,0.1,14,330,20,12,True
284,0.1,14,360,20,3,True
285,0.1,14,360,20,6,True
286,0.1,14,360,20,9,True
287,0.1,14,360,20,12,True
288,0.1,21,30,20,3,True
289,0.1,21,30,20,6,True
290,0.1,21,30,20,9,True
291,0.1,21,30,20,12,True
292,0.1,21,60,20,3,True
293,0.1,21,60,20,6,True
294,0.1,21,60,20,9,True
295,0.1,21,60,20,12,True
296,0.1,21,90,20,3,True
297,0.1,21,90,20,6,True
298,0.1,21,90,20,9,True
299,0.1,21,90,20,12,True
300,0.1,21,120,20,3,False
301,0.1,21,120,20,6,True
302,0.1,21,120,20,9,True
303,0.1,21,120,20,12,True
304,0.1,21,150,20,3,True
305,0.1,21,150,20,6,True
306,0.1,21,150,20,9,True
307,0.1,21,150,20,12,True
308,0.1,21,180,20,3,True
309,0.1,21,180,20,6,True
310,0.1,21,180,20,9,True
311,0.1,21,180,20,12,True
312,0.1,21,210,20,3,True
313,0.1,21,210,20,6,True
314,0.1,21,210,20,9,True
315,0.1,21,210,20,12,True
316,0.1,21,240,20,3,True
317,0.1,21,240,20,6,True
318,0.1,21,240,20,9,True
319,0.1,21,240,20,12,True
320,0.1,21,270,20,3,True
321,0.1,21,270,20,6,True
322,0.1,21,270,20,9,True
323,0.1,21,270,20,12,True
324,0.1,21,300,20,3,True
325,0.1,21,300,20,6,True
326,0.1,21,300,20,9,True
327,0.1,21,300,20,12,True
328,0.1,21,330,20,3,True
329,0.1,21,330,20,6,True
330,0.1,21,330,20,9,True
331,0.1,21,330,20,12,True
332,0.1,21,360,20,3,True
333,0.1,21,360,20,6,True
334,0.1,21,360,20,9,True
335,0.1,21,360,20,12,True
336,0.1,28,30,20,3,True
337,0.1,28,30,20,6,True
338,0.1,28,30,20,9,True
339,0.1,28,30,20,12,True
340,0.1,28,60,20,3,True
341,0.1,28,60,20,6,True
342,0.1,28,60,20,9,True
343,0.1,28,60,20,12,True
344,0.1,28,90,20,3,True
345,0.1,28,90,20,6,True
346,0.1,28,90,20,9,True
347,0.1,28,90,20,12,True
348,0.1,28,120,20,3,False
349,0.1,28,120,20,6,True
350,0.1,28,120,20,9,True
351,0.1,28,120,20,12,True
352,0.1,28,150,20,3,True
353,0.1,28,150,20,6,False
354,0.1,28,150,20,9,True
355,0.1,28,150,20,12,True
356,0.1,28,180,20,3,True
357,0.1,28,180,20,6,True
358,0.1,28,180,20,9,True
359,0.1,28,180,20,12,True
360,0.1,28,210,20,3,True
361,0.1,28,210,20,6,True
362,0.1,28,210,20,9,True
363,0.1,28,210,20,12,True
364,0.1,28,240,20,3,True
365,0.1,28,240,20,6,True
366,0.1,28,240,20,9,True
367,0.1,28,240,20,12,True
368,0.1,28,270,20,3,False
369,0.1,28,270,20,6,True
370,0.1,28,270,20,9,True
371,0.1,28,270,20,12,True
372,0.1,28,300,20,3,True
373,0.1,28,300,20,6,True
374,0.1,28,300,20,9,True
375,0.1,28,300,20,12,True
376,0.1,28,330,20,3,True
377,0.1,28,330,20,6,True
378,0.1,28,330,20,9,True
379,0.1,28,330,20,12,True
380,0.1,28,360,20,3,True
381,0.1,28,360,20,6,True
382,0.1,28,360,20,9,True
383,0.1,28,360,20,12,True
384,0.2,7,30,20,3,True
385,0.2,7,30,20,6,False
386,0.2,7,30,20,9,True
387,0.2,7,30,20,12,True
388,0.2,7,60,20,3,True
389,0.2,7,60,20,6,True
390,0.2,7,60,20,9,True
391,0.2,7,60,20,12,True
392,0.2,7,90,20,3,True
393,0.2,7,90,20,6,True
394,0.2,7,90,20,9,True
395,0.2,7,90,20,12,True
396,0.2,7,120,20,3,True
397,0.2,7,120,20,6,True
398,0.2,7,120,20,9,True
399,0.2,7,120,20,12,True
400,0.2,7,150,20,3,True
401,0.2,7,150,20,6,True
402,0.2,7,150,20,9,True
403,0.2,7,150,20,12,True
404,0.2,7,180,20,3,True
405,0.2,7,180,20,6,True
406,0.2,7,180,20,9,True
407,0.2,7,180,20,12,True
408,0.2,7,210,20,3,True
409,0.2,7,210,20,6,True
410,0.2,7,210,20,9,True
411,0.2,7,210,20,12,True
412,0.2,7,240,20,3,True
413,0.2,7,240,20,6,True
414,0.2,7,240,20,9,True
415,0.2,7,240,20,12,True
416,0.2,7,270,20,3,True
417,0.2,7,270,20,6,True
418,0.2,7,270,20,9,True
419,0.2,7,270,20,12,True
420,0.2,7,300,20,3,True
421,0.2,7,300,20,6,True
422,0.2,7,300,20,9,True
423,0.2,7,300,20,12,True
424,0.2,7,330,20,3,True
425,0.2,7,330,20,6,True
426,0.2,7,330,20,9,True
427,0.2,7,330,20,12,True
428,0.2,7,360,20,3,True
429,0.2,7,360,20,6,True
430,0.2,7,360,20,9,True
431,0.2,7,360,20,12,True
432,0.2,14,30,20,3,True
433,0.2,14,30,20,6,True
434,0.2,14,30,20,9,True
435,0.2,14,30,20,12,True
436,0.2,14,60,20,3,True
437,0.2,14,60,20,6,True
438,0.2,14,60,20,9,True
439,0.2,14,60,20,12,True
440,0.2,14,90,20,3,True
441,0.2,14,90,20,6,True
442,0.2,14,90,20,9,True
443,0.2,14,90,20,12,True
444,0.2,14,120,20,3,True
445,0.2,14,120,20,6,True
446,0.2,14,120,20,9,True
447,0.2,14,120,20,12,True
448,0.2,14,150,20,3,True
449,0.2,14,150,20,6,True
450,0.2,14,150,20,9,True
451,0.2,14,150,20,12,True
452,0.2,14,180,20,3,False
453,0.2,14,180,20,6,True
454,0.2,14,180,20,9,True
455,0.2,14,180,20,12,True
456,0.2,14,210,20,3,True
457,0.2,14,210,20,6,True
458,0.2,14,210,20,9,True
459,0.2,14,210,20,12,True
460,0.2,14,240,20,3,False
461,0.2,14,240,20,6,True
462,0.2,14,240,20,9,True
463,0.2,14,240,20,12,True
464,0.2,14,270,20,3,True
465,0.2,14,270,20,6,True
466,0.2,14,270,20,9,True
467,0.2,14,270,20,12,True
468,0.2,14,300,20,3,True
469,0.2,14,300,20,6,True
470,0.2,14,300,20,9,True
471,0.2,14,300,20,12,True
472,0.2,14,330,20,3,True
473,0.2,14,330,20,6,True
474,0.2,14,330,20,9,True
475,0.2,14,330,20,12,True
476,0.2,14,360,20,3,True
477,0.2,14,360,20,6,True
478,0.2,14,360,20,9,True
479,0.2,14,360,20,12,True
480,0.2,21,30,20,3,True
481,0.2,21,30,20,6,True
482,0.2,21,30,20,9,True
483,0.2,21,30,20,12,True
484,0.2,21,60,20,3,True
485,0.2,21,60,20,6,True
486,0.2,21,60,20,9,True
487,0.2,21,60,20,12,True
488,0.2,21,90,20,3,False
489,0.2,21,90,20,6,True
490,0.2,21,90,20,9,True
491,0.2,21,90,20,12,True
492,0.2,21,120,20,3,True
493,0.2,21,120,20,6,False
494,0.2,21,120,20,9,True
495,0.2,21,120,20,12,True
496,0.2,21,150,20,3,True
497,0.2,21,150,20,6,True
498,0.2,21,150,20,9,True
499,0.2,21,150,20,12,True
500,0.2,21,180,20,3,False
501,0.2,21,180,20,6,True
502,0.2,21,180,20,9,True
503,0.2,21,180,20,12,True
504,0.2,21,210,20,3,True
505,0.2,21,210,20,6,True
506,0.2,21,210,20,9,True
507,0.2,21,210,20,12,True
508,0.2,21,240,20,3,True
509,0.2,21,240,20,6,True
510,0.2,21,240,20,9,True
511,0.2,21,240,20,12,True
512,0.2,21,270,20,3,True
513,0.2,21,270,20,6,True
514,0.2,21,270,20,9,True
515,0.2,21,270,20,12,True
516,0.2,21,300,20,3,False
517,0.2,21,300,20,6,True
518,0.2,21,300,20,9,True
519,0.2,21,300,20,12,True
520,0.2,21,330,20,3,True
521,0.2,21,330,20,6,True
522,0.2,21,330,20,9,True
523,0.2,21,330,20,12,True
524,0.2,21,360,20,3,True
525,0.2,21,360,20,6,True
526,0.2,21,360,20,9,True
527,0.2,21,360,20,12,True
528,0.2,28,30,20,3,True
529,0.2,28,30,20,6,False
530,0.2,28,30,20,9,False
531,0.2,28,30,20,12,True
532,0.2,28,60,20,3,True
533,0.2,28,60,20,6,True
534,0.2,28,60,20,9,True
535,0.2,28,60,20,12,True
536,0.2,28,90,20,3,True
537,0.2,28,90,20,6,True
538,0.2,28,90,20,9,True
539,0.2,28,90,20,12,True
540,0.2,28,120,20,3,False
541,0.2,28,120,20,6,True
542,0.2,28,120,20,9,True
543,0.2,28,120,20,12,True
544,0.2,28,150,20,3,True
545,0.2,28,150,20,6,True
546,0.2,28,150,20,9,True
547,0.2,28,150,20,12,True
548,0.2,28,180,20,3,False
549,0.2,28,180,20,6,True
550,0.2,28,180,20,9,True
551,0.2,28,180,20,12,True
552,0.2,28,210,20,3,True
553,0.2,28,210,20,6,True
554,0.2,28,210,20,9,True
555,0.2,28,210,20,12,True
556,0.2,28,240,20,3,True
557,0.2,28,240,20,6,True
558,0.2,28,240,20,9,True
559,0.2,28,240,20,12,True
560,0.2,28,270,20,3,True
561,0.2,28,270,20,6,True
562,0.2,28,270,20,9,True
563,0.2,28,270,20,12,True
564,0.2,28,300,20,3,False
565,0.2,28,300,20,6,True
566,0.2,28,300,20,9,True
567,0.2,28,300,20,12,True
568,0.2,28,330,20,3,False
569,0.2,28,330,20,6,True
570,0.2,28,330,20,9,True
571,0.2,28,330,20,12,True
572,0.2,28,360,20,3,True
573,0.2,28,360,20,6,True
574,0.2,28,360,20,9,True
575,0.2,28,360,20,12,True
576,0.30000000000000004,7,30,20,3,True
577,0.30000000000000004,7,30,20,6,True
578,0.30000000000000004,7,30,20,9,True
579,0.30000000000000004,7,30,20,12,True
580,0.30000000000000004,7,60,20,3,True
581,0.30000000000000004,7,60,20,6,True
582,0.30000000000000004,7,60,20,9,True
583,0.30000000000000004,7,60,20,12,True
584,0.30000000000000004,7,90,20,3,True
585,0.30000000000000004,7,90,20,6,True
586,0.30000000000000004,7,90,20,9,True
587,0.30000000000000004,7,90,20,12,True
588,0.30000000000000004,7,120,20,3,False
589,0.30000000000000004,7,120,20,6,True
590,0.30000000000000004,7,120,20,9,True
591,0.30000000000000004,7,120,20,12,True
592,0.30000000000000004,7,150,20,3,False
593,0.30000000000000004,7,150,20,6,True
594,0.30000000000000004,7,150,20,9,True
595,0.30000000000000004,7,150,20,12,True
596,0.30000000000000004,7,180,20,3,True
597,0.30000000000000004,7,180,20,6,True
598,0.30000000000000004,7,180,20,9,True
599,0.30000000000000004,7,180,20,12,True
600,0.30000000000000004,7,210,20,3,True
601,0.30000000000000004,7,210,20,6,False
602,0.30000000000000004,7,210,20,9,True
603,0.30000000000000004,7,210,20,12,True
604,0.30000000000000004,7,240,20,3,True
605,0.30000000000000004,7,240,20,6,True
606,0.30000000000000004,7,240,20,9,True
607,0.30000000000000004,7,240,20,12,True
608,0.30000000000000004,7,270,20,3,False
609,0.30000000000000004,7,270,20,6,False
610,0.30000000000000004,7,270,20,9,True
611,0.30000000000000004,7,270,20,12,True
612,0.30000000000000004,7,300,20,3,False
613,0.30000000000000004,7,300,20,6,True
614,0.30000000000000004,7,300,20,9,True
615,0.30000000000000004,7,300,20,12,True
616,0.30000000000000004,7,330,20,3,False
617,0.30000000000000004,7,330,20,6,False
618,0.30000000000000004,7,330,20,9,True
619,0.30000000000000004,7,330,20,12,True
620,0.30000000000000004,7,360,20,3,False
621,0.30000000000000004,7,360,20,6,False
622,0.30000000000000004,7,360,20,9,False
623,0.30000000000000004,7,360,20,12,False
624,0.30000000000000004,14,30,20,3,False
625,0.30000000000000004,14,30,20,6,True
626,0.30000000000000004,14,30,20,9,True
627,0.30000000000000004,14,30,20,12,False
628,0.30000000000000004,14,60,20,3,True
629,0.30000000000000004,14,60,20,6,True
630,0.30000000000000004,14,60,20,9,True
631,0.30000000000000004,14,60,20,12,True
632,0.30000000000000004,14,90,20,3,False
633,0.30000000000000004,14,90,20,6,True
634,0.30000000000000004,14,90,20,9,False
635,0.30000000000000004,14,90,20,12,True
636,0.30000000000000004,14,120,20,3,False
637,0.30000000000000004,14,120,20,6,True
638,0.30000000000000004,14,120,20,9,True
639,0.30000000000000004,14,120,20,12,True
640,0.30000000000000004,14,150,20,3,True
641,0.30000000000000004,14,150,20,6,True
642,0.30000000000000004,14,150,20,9,True
643,0.30000000000000004,14,150,20,12,True
644,0.30000000000000004,14,180,20,3,True
645,0.30000000000000004,14,180,20,6,False
646,0.30000000000000004,14,180,20,9,True
647,0.30000000000000004,14,180,20,12,True
648,0.30000000000000004,14,210,20,3,False
649,0.30000000000000004,14,210,20,6,True
650,0.30000000000000004,14,210,20,9,True
651,0.30000000000000004,14,210,20,12,True
652,0.30000000000000004,14,240,20,3,True
653,0.30000000000000004,14,240,20,6,True
654,0.30000000000000004,14,240,20,9,True
655,0.30000000000000004,14,240,20,12,True
656,0.30000000000000004,14,270,20,3,True
657,0.30000000000000004,14,270,20,6,True
658,0.30000000000000004,14,270,20,9,True
659,0.30000000000000004,14,270,20,12,True
660,0.30000000000000004,14,300,20,3,True
661,0.30000000000000004,14,300,20,6,True
662,0.30000000000000004,14,300,20,9,False
663,0.30000000000000004,14,300,20,12,True
664,0.30000000000000004,14,330,20,3,False
665,0.30000000000000004,14,330,20,6,True
666,0.30000000000000004,14,330,20,9,True
667,0.30000000000000004,14,330,20,12,True
668,0.30000000000000004,14,360,20,3,True
669,0.30000000000000004,14,360,20,6,True
670,0.30000000000000004,14,360,20,9,True
671,0.30000000000000004,14,360,20,12,True
672,0.30000000000000004,21,30,20,3,True
673,0.30000000000000004,21,30,20,6,True
674,0.30000000000000004,21,30,20,9,False
675,0.30000000000000004,21,30,20,12,True
676,0.30000000000000004,21,60,20,3,False
677,0.30000000000000004,21,60,20,6,True
678,0.30000000000000004,21,60,20,9,True
679,0.30000000000000004,21,60,20,12,True
680,0.30000000000000004,21,90,20,3,False
681,0.30000000000000004,21,90,20,6,True
682,0.30000000000000004,21,90,20,9,True
683,0.30000000000000004,21,90,20,12,True
684,0.30000000000000004,21,120,20,3,True
685,0.30000000000000004,21,120,20,6,True
686,0.30000000000000004,21,120,20,9,False
687,0.30000000000000004,21,120,20,12,False
688,0.30000000000000004,21,150,20,3,False
689,0.30000000000000004,21,150,20,6,False
690,0.30000000000000004,21,150,20,9,False
691,0.30000000000000004,21,150,20,12,True
692,0.30000000000000004,21,180,20,3,True
693,0.30000000000000004,21,180,20,6,True
694,0.30000000000000004,21,180,20,9,True
695,0.30000000000000004,21,180,20,12,True
696,0.30000000000000004,21,210,20,3,True
697,0.30000000000000004,21,210,20,6,False
698,0.30000000000000004,21,210,20,9,True
699,0.30000000000000004,21,210,20,12,True
700,0.30000000000000004,21,240,20,3,False
701,0.30000000000000004,21,240,20,6,True
702,0.30000000000000004,21,240,20,9,True
703,0.30000000000000004,21,240,20,12,True
704,0.30000000000000004,21,270,20,3,True
705,0.30000000000000004,21,270,20,6,True
706,0.30000000000000004,21,270,20,9,False
707,0.30000000000000004,21,270,20,12,True
708,0.30000000000000004,21,300,20,3,False
709,0.30000000000000004,21,300,20,6,True
710,0.30000000000000004,21,300,20,9,False
711,0.30000000000000004,21,300,20,12,True
712,0.30000000000000004,21,330,20,3,False
713,0.30000000000000004,21,330,20,6,True
714,0.30000000000000004,21,330,20,9,True
715,0.30000000000000004,21,330,20,12,True
716,0.30000000000000004,21,360,20,3,True
717,0.30000000000000004,21,360,20,6,True
718,0.30000000000000004,21,360,20,9,True
719,0.30000000000000004,21,360,20,12,True
720,0.30000000000000004,28,30,20,3,True
721,0.30000000000000004,28,30,20,6,False
722,0.30000000000000004,28,30,20,9,False
723,0.30000000000000004,28,30,20,12,True
724,0.30000000000000004,28,60,20,3,False
725,0.30000000000000004,28,60,20,6,True
726,0.30000000000000004,28,60,20,9,True
727,0.30000000000000004,28,60,20,12,True
728,0.30000000000000004,28,90,20,3,False
729,0.30000000000000004,28,90,20,6,False
730,0.30000000000000004,28,90,20,9,True
731,0.30000000000000004,28,90,20,12,True
732,0.30000000000000004,28,120,20,3,False
733,0.30000000000000004,28,120,20,6,False
734,0.30000000000000004,28,120,20,9,True
735,0.30000000000000004,28,120,20,12,True
736,0.30000000000000004,28,150,20,3,True
737,0.30000000000000004,28,150,20,6,True
738,0.30000000000000004,28,150,20,9,True
739,0.30000000000000004,28,150,20,12,True
740,0.30000000000000004,28,180,20,3,True
741,0.30000000000000004,28,180,20,6,False
742,0.30000000000000004,28,180,20,9,True
743,0.30000000000000004,28,180,20,12,True
744,0.30000000000000004,28,210,20,3,False
745,0.30000000000000004,28,210,20,6,True
746,0.30000000000000004,28,210,20,9,True
747,0.30000000000000004,28,210,20,12,True
748,0.30000000000000004,28,240,20,3,True
749,0.30000000000000004,28,240,20,6,True
750,0.30000000000000004,28,240,20,9,True
751,0.30000000000000004,28,240,20,12,True
752,0.30000000000000004,28,270,20,3,False
753,0.30000000000000004,28,270,20,6,True
754,0.30000000000000004,28,270,20,9,True
755,0.30000000000000004,28,270,20,12,True
756,0.30000000000000004,28,300,20,3,False
757,0.30000000000000004,28,300,20,6,False
758,0.30000000000000004,28,300,20,9,True
759,0.30000000000000004,28,300,20,12,True
760,0.30000000000000004,28,330,20,3,False
761,0.30000000000000004,28,330,20,6,True
762,0.30000000000000004,28,330,20,9,True
763,0.30000000000000004,28,330,20,12,True
764,0.30000000000000004,28,360,20,3,False
765,0.30000000000000004,28,360,20,6,True
766,0.30000000000000004,28,360,20,9,True
767,0.30000000000000004,28,360,20,12,True
768,0.4,7,30,20,3,False
769,0.4,7,30,20,6,True
770,0.4,7,30,20,9,False
771,0.4,7,30,20,12,True
772,0.4,7,60,20,3,False
773,0.4,7,60,20,6,True
774,0.4,7,60,20,9,False
775,0.4,7,60,20,12,True
776,0.4,7,90,20,3,True
777,0.4,7,90,20,6,False
778,0.4,7,90,20,9,False
779,0.4,7,90,20,12,False
780,0.4,7,120,20,3,False
781,0.4,7,120,20,6,True
782,0.4,7,120,20,9,True
783,0.4,7,120,20,12,True
784,0.4,7,150,20,3,True
785,0.4,7,150,20,6,True
786,0.4,7,150,20,9,False
787,0.4,7,150,20,12,True
788,0.4,7,180,20,3,True
789,0.4,7,180,20,6,True
790,0.4,7,180,20,9,True
791,0.4,7,180,20,12,False
792,0.4,7,210,20,3,False
793,0.4,7,210,20,6,True
794,0.4,7,210,20,9,True
795,0.4,7,210,20,12,False
796,0.4,7,240,20,3,False
797,0.4,7,240,20,6,True
798,0.4,7,240,20,9,True
799,0.4,7,240,20,12,True
800,0.4,7,270,20,3,False
801,0.4,7,270,20,6,False
802,0.4,7,270,20,9,True
803,0.4,7,270,20,12,True
804,0.4,7,300,20,3,False
805,0.4,7,300,20,6,True
806,0.4,7,300,20,9,True
807,0.4,7,300,20,12,True
808,0.4,7,330,20,3,False
809,0.4,7,330,20,6,True
810,0.4,7,330,20,9,False
